2023: 6:22: 8:22:46:212
      time   velocity     latpos     clutch       ypos    heading  traflight       gear     segnum 

    0.1000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    0.2000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    0.3000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    0.4000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    0.5000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    0.6000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    0.7000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    0.8000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    0.9000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.0000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.1000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.2000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.3000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.4000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.5000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.6000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.7000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.8000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    1.9000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
    2.0000,    0.0000,    0.0001,    0.0000,  230.0000,    0.0000,    0.0000,    0.0000,    0.0000
